symbol,qty,side,price,time
AAPL,1,sell,,2024-05-17 13:56:22.306398384+00:00
AAPL,1,sell,,2024-05-17 13:56:22.618745844+00:00
AAPL,1,sell,,2024-05-17 13:57:21.335573878+00:00
AAPL,1,sell,,2024-05-17 13:57:22.170527202+00:00
AAPL,1,sell,,2024-05-17 13:58:21.338423179+00:00
AAPL,1,sell,,2024-05-17 13:58:22.158449705+00:00
AAPL,1,sell,190.4,2024-05-17 14:00:12.077926864+00:00
AAPL,1,sell,190.4,2024-05-17 14:00:12.016440638+00:00
AAPL,1,sell,190.44,2024-05-17 14:01:11.736872672+00:00
AAPL,1,sell,190.44,2024-05-17 14:01:12.122808295+00:00
AAPL,1,sell,190.39,2024-05-17 14:02:11.669088470+00:00
AAPL,1,sell,190.42,2024-05-17 14:02:12.169075225+00:00
AAPL,1,sell,190.32,2024-05-17 14:03:11.030334328+00:00
AAPL,1,sell,190.34,2024-05-17 14:03:12.288866151+00:00
AAPL,1,sell,190.36,2024-05-17 14:04:11.350742809+00:00
AAPL,1,sell,190.36,2024-05-17 14:04:12.062148250+00:00
AAPL,1,sell,,2024-05-17 14:06:46.662622808+00:00
AAPL,1,sell,,2024-05-17 14:06:46.792229671+00:00
AAPL,1,sell,,2024-05-17 14:07:45.827059986+00:00
AAPL,1,sell,,2024-05-17 14:07:46.656228410+00:00
AAPL,1,sell,190.22,2024-05-17 14:09:12.096497495+00:00
AAPL,1,sell,190.21,2024-05-17 14:09:14.115582296+00:00
AAPL,1,sell,190.2,2024-05-17 14:10:12.232139149+00:00
AAPL,1,sell,190.21,2024-05-17 14:10:12.851931567+00:00
AAPL,1,sell,190.09,2024-05-17 14:16:32.375078378+00:00
AAPL,1,sell,190.09,2024-05-17 14:16:33.856020035+00:00
AAPL,1,sell,190.09,2024-05-17 14:17:32.099407010+00:00
AAPL,1,sell,190.09,2024-05-17 14:17:33.220157423+00:00
AAPL,1,sell,190.08,2024-05-17 14:20:11.692443371+00:00
AAPL,1,sell,190.09,2024-05-17 14:20:12.954351814+00:00
AAPL,1,sell,190.05,2024-05-17 14:21:11.933614548+00:00
AAPL,1,sell,190.05,2024-05-17 14:21:12.590127713+00:00
AAPL,1,sell,190.16,2024-05-17 14:22:42.625557820+00:00
AAPL,1,sell,190.16,2024-05-17 14:22:43.186160661+00:00
AAPL,1,sell,190.13,2024-05-17 14:23:41.744751233+00:00
AAPL,1,sell,190.13,2024-05-17 14:23:43.472275184+00:00
AAPL,1,sell,190.14,2024-05-17 14:24:41.531212988+00:00
AAPL,1,sell,190.14,2024-05-17 14:24:42.908769422+00:00
AAPL,1,sell,190.1,2024-05-17 14:25:42.005273878+00:00
AAPL,1,sell,190.11,2024-05-17 14:25:43.077649194+00:00
AAPL,1,sell,190.2,2024-05-17 14:26:42.002132041+00:00
AAPL,1,sell,190.2,2024-05-17 14:26:42.800579835+00:00
AAPL,1,sell,189.74,2024-05-17 16:46:18.885917286+00:00,100058.12
AAPL,1,sell,189.83,2024-05-17 16:47:17.816151196+00:00,100023.58
AAPL,1,sell,189.82,2024-05-17 16:47:19.120279776+00:00,100027.14
AAPL,1,sell,189.81,2024-05-17 16:48:17.466617687+00:00,100030.75
AAPL,1,sell,189.81,2024-05-17 16:48:19.126352222+00:00,100030.74
AAPL,1,sell,189.83,2024-05-17 16:49:17.922282181+00:00,100027.1
AAPL,1,sell,189.83,2024-05-17 16:49:18.801398691+00:00,100027.1
AAPL,1,sell,189.9,2024-05-17 16:50:17.871707972+00:00,100005.38
AAPL,1,sell,189.9,2024-05-17 16:50:18.695422465+00:00,100001.75
AAPL,1,sell,189.92,2024-05-17 16:51:17.948560403+00:00,99990.82
AAPL,1,sell,189.92,2024-05-17 16:51:18.389859962+00:00,99990.81
AAPL,1,sell,189.92,2024-05-17 16:52:17.499559520+00:00,99990.84
AAPL,1,sell,189.91,2024-05-17 16:52:18.706597486+00:00,99994.46
AAPL,1,sell,189.9,2024-05-17 16:53:17.752653459+00:00,100001.81
AAPL,1,sell,189.89,2024-05-17 16:53:18.866579762+00:00,100001.8
AAPL,1,sell,189.92,2024-05-17 16:54:17.964268490+00:00,99990.69
AAPL,1,sell,189.93,2024-05-17 16:54:18.595163666+00:00,99990.69
AAPL,1,sell,189.95,2024-05-17 16:55:18.294780383+00:00,99983.21
AAPL,1,sell,189.95,2024-05-17 16:55:18.566397714+00:00,99980.97
AAPL,1,sell,189.94,2024-05-17 16:56:17.810640801+00:00,99983.24
AAPL,1,sell,189.94,2024-05-17 16:56:18.797852703+00:00,99983.22
AAPL,1,sell,189.89,2024-05-17 16:57:17.473001781+00:00,100002.01
AAPL,1,sell,189.89,2024-05-17 16:57:18.907303052+00:00,100002.0
AAPL,1,sell,189.91,2024-05-17 16:58:17.562042842+00:00,99994.43
AAPL,1,sell,189.91,2024-05-17 16:58:18.204946907+00:00,99994.42
AAPL,1,sell,189.91,2024-05-17 16:59:18.160556152+00:00,99994.83
AAPL,1,sell,189.91,2024-05-17 16:59:18.893836281+00:00,99994.81
AAPL,1,sell,189.91,2024-05-17 17:00:17.857383114+00:00,99994.38
AAPL,1,sell,189.91,2024-05-17 17:00:18.538867957+00:00,99997.83
AAPL,1,sell,189.89,2024-05-17 17:01:17.845702306+00:00,100003.97
AAPL,1,sell,189.89,2024-05-17 17:01:18.568065417+00:00,100003.96
AAPL,1,sell,189.91,2024-05-17 17:02:17.737568265+00:00,99996.24
AAPL,1,sell,189.91,2024-05-17 17:02:19.133731098+00:00,99998.17
AAPL,1,sell,189.93,2024-05-17 17:03:18.153050796+00:00,99990.39
AAPL,1,sell,189.92,2024-05-17 17:03:18.509910371+00:00,99990.39
AAPL,1,sell,189.92,2024-05-17 17:04:17.906226234+00:00,99990.34
AAPL,1,sell,189.92,2024-05-17 17:04:18.751859266+00:00,99990.33
AAPL,1,sell,189.9,2024-05-17 17:05:17.671357913+00:00,100002.13
AAPL,1,sell,189.9,2024-05-17 17:05:18.476877967+00:00,100002.13
AAPL,1,sell,189.87,2024-05-17 17:06:17.798091135+00:00,100011.97
AAPL,1,sell,189.87,2024-05-17 17:06:18.732791891+00:00,100011.96
AAPL,1,sell,189.87,2024-05-17 17:07:17.529815836+00:00,100013.94
AAPL,1,sell,189.86,2024-05-17 17:07:19.104428207+00:00,100013.93
AAPL,1,sell,189.87,2024-05-17 17:08:17.796010990+00:00,100011.94
AAPL,1,sell,189.87,2024-05-17 17:08:18.787760022+00:00,100011.93
AAPL,1,sell,189.87,2024-05-17 17:09:18.141231589+00:00,100011.93
AAPL,1,sell,189.87,2024-05-17 17:09:18.795800863+00:00,100011.91
AAPL,1,sell,189.86,2024-05-17 17:10:17.879407808+00:00,100017.94
AAPL,1,sell,189.86,2024-05-17 17:10:18.558642911+00:00,100015.92
AAPL,1,sell,189.82,2024-05-17 17:11:17.755359898+00:00,100034.1
AAPL,1,sell,189.82,2024-05-17 17:11:18.866266451+00:00,100034.1
AAPL,1,sell,189.8,2024-05-17 17:12:18.098255016+00:00,100038.15
AAPL,1,sell,189.8,2024-05-17 17:12:18.383740827+00:00,100038.14
AAPL,1,sell,189.84,2024-05-17 17:13:17.929391280+00:00,100022.78
AAPL,1,sell,189.84,2024-05-17 17:13:19.061936451+00:00,100025.85
AAPL,1,sell,189.86,2024-05-17 17:14:18.020907234+00:00,100015.63
AAPL,1,sell,189.86,2024-05-17 17:14:18.311514694+00:00,100015.63
AAPL,1,sell,189.86,2024-05-17 17:15:17.746057025+00:00,100017.69
AAPL,1,sell,189.86,2024-05-17 17:15:18.315565586+00:00,100017.68
AAPL,1,sell,189.84,2024-05-17 17:16:17.949967693+00:00,100025.95
AAPL,1,sell,189.83,2024-05-17 17:16:18.367903354+00:00,100025.94
AAPL,1,sell,189.81,2024-05-17 17:17:17.630555447+00:00,100036.34
AAPL,1,sell,189.81,2024-05-17 17:17:19.028985441+00:00,100036.33
AAPL,1,sell,189.81,2024-05-17 17:18:18.267198456+00:00,100036.33
AAPL,1,sell,189.81,2024-05-17 17:18:18.762500732+00:00,100036.32
AAPL,1,sell,189.71,2024-05-17 17:19:18.292230447+00:00,100076.21
AAPL,1,sell,189.72,2024-05-17 17:19:18.897409586+00:00,100076.2
AAPL,1,sell,189.68,2024-05-17 17:20:17.968585882+00:00,100089.91
AAPL,1,sell,189.68,2024-05-17 17:20:18.728218020+00:00,100089.9
AAPL,1,sell,189.6,2024-05-17 17:21:17.687092204+00:00,100127.0
AAPL,1,sell,189.6,2024-05-17 17:21:19.061308710+00:00,100127.0
AAPL,1,sell,189.68,2024-05-17 17:22:17.588349993+00:00,100087.2
AAPL,1,sell,189.67,2024-05-17 17:22:19.079275540+00:00,100092.9
AAPL,1,sell,189.68,2024-05-17 17:23:17.814139687+00:00,100088.61
AAPL,1,sell,189.68,2024-05-17 17:23:18.919972921+00:00,100090.75
AAPL,1,sell,189.72,2024-05-17 17:24:17.830107059+00:00,100075.7
AAPL,1,sell,189.72,2024-05-17 17:24:18.764254525+00:00,100075.7
AAPL,1,sell,189.71,2024-05-17 17:25:17.913995856+00:00,100077.86
AAPL,1,sell,189.71,2024-05-17 17:25:18.791578266+00:00,100077.85
AAPL,1,sell,189.73,2024-05-17 17:26:17.701142944+00:00,100066.98
AAPL,1,sell,189.73,2024-05-17 17:26:18.915259531+00:00,100067.71
AAPL,1,sell,189.75,2024-05-17 17:27:17.737617675+00:00,100058.24
AAPL,1,sell,189.75,2024-05-17 17:27:18.291562207+00:00,100060.42
AAPL,1,sell,189.7,2024-05-17 17:28:18.345120366+00:00,100080.51
AAPL,1,sell,189.7,2024-05-17 17:28:18.432368710+00:00,100080.51
AAPL,1,sell,189.67,2024-05-17 17:29:18.282580503+00:00,100095.51
AAPL,1,sell,189.67,2024-05-17 17:29:18.557506124+00:00,100095.49
AAPL,1,sell,189.7,2024-05-17 17:30:17.435116094+00:00,100080.01
AAPL,1,sell,189.72,2024-05-17 17:30:18.626792982+00:00,100082.73
AAPL,1,sell,189.69,2024-05-17 17:31:17.753107985+00:00,100084.45
AAPL,1,sell,189.69,2024-05-17 17:31:18.457720357+00:00,100084.44
AAPL,1,sell,189.65,2024-05-17 17:32:17.556730451+00:00,100100.04
AAPL,1,sell,189.65,2024-05-17 17:32:18.986917433+00:00,100102.25
AAPL,1,sell,189.64,2024-05-17 17:33:17.842661588+00:00,100110.81
AAPL,1,sell,189.64,2024-05-17 17:33:18.842382749+00:00,100110.81
AAPL,1,sell,189.61,2024-05-17 17:34:17.576281038+00:00,100122.46
AAPL,1,sell,189.61,2024-05-17 17:34:18.827269931+00:00,100122.45
AAPL,1,sell,189.63,2024-05-17 17:35:17.492861534+00:00,100113.41
AAPL,1,sell,189.63,2024-05-17 17:35:18.173786517+00:00,100113.4
AAPL,1,sell,189.6,2024-05-17 17:36:17.979746581+00:00,100127.01
AAPL,1,sell,189.6,2024-05-17 17:36:18.471752507+00:00,100127.0
AAPL,1,sell,189.66,2024-05-17 17:37:17.609182498+00:00,100097.35
AAPL,1,sell,189.67,2024-05-17 17:37:18.948623065+00:00,100095.06
AAPL,1,sell,189.69,2024-05-17 17:38:17.829103113+00:00,100090.49
AAPL,1,sell,189.68,2024-05-17 17:38:18.914412409+00:00,100090.48
AAPL,1,sell,189.7,2024-05-17 17:39:17.783679277+00:00,100083.57
AAPL,1,sell,189.7,2024-05-17 17:39:18.860625893+00:00,100083.57
AAPL,1,sell,189.75,2024-05-17 17:40:17.712877033+00:00,100058.16
AAPL,1,sell,189.75,2024-05-17 17:40:18.957477117+00:00,100058.15
AAPL,1,sell,189.71,2024-05-17 17:41:17.530546376+00:00,100074.43
AAPL,1,sell,189.71,2024-05-17 17:41:18.862827464+00:00,100074.37
AAPL,1,sell,189.7,2024-05-17 17:42:17.684260495+00:00,100079.02
AAPL,1,sell,189.7,2024-05-17 17:42:18.354008939+00:00,100079.0
AAPL,1,sell,189.71,2024-05-17 17:43:17.707741971+00:00,100076.66
AAPL,1,sell,189.71,2024-05-17 17:43:18.762796398+00:00,100076.65
AAPL,1,sell,189.82,2024-05-17 17:44:17.649617825+00:00,100022.59
AAPL,1,sell,189.81,2024-05-17 17:44:19.060830118+00:00,100027.29
AAPL,1,sell,189.81,2024-05-17 17:45:17.507757176+00:00,100031.35
AAPL,1,sell,189.81,2024-05-17 17:45:18.788284027+00:00,100032.0
AAPL,1,sell,189.75,2024-05-17 17:46:17.884812441+00:00,100055.69
AAPL,1,sell,189.75,2024-05-17 17:46:18.616443891+00:00,100055.68
AAPL,1,sell,189.77,2024-05-17 17:47:18.025968732+00:00,100048.54
AAPL,1,sell,189.77,2024-05-17 17:47:18.557791875+00:00,100048.53
AAPL,1,sell,189.73,2024-05-17 17:48:18.065023071+00:00,100067.65
AAPL,1,sell,189.73,2024-05-17 17:48:18.554777677+00:00,100070.04
AAPL,1,sell,189.73,2024-05-17 17:49:17.793565710+00:00,100065.22
AAPL,1,sell,189.73,2024-05-17 17:49:18.861104017+00:00,100065.74
AAPL,1,sell,189.72,2024-05-17 17:50:17.718353481+00:00,100072.43
AAPL,1,sell,189.72,2024-05-17 17:50:18.728419082+00:00,100072.42
AAPL,1,sell,189.77,2024-05-17 17:51:17.851043104+00:00,100050.59
AAPL,1,sell,189.77,2024-05-17 17:51:18.809548978+00:00,100050.59
AAPL,1,sell,189.77,2024-05-17 17:52:17.463719054+00:00,100045.77
AAPL,1,sell,189.77,2024-05-17 17:52:19.104159130+00:00,100046.34
AAPL,1,sell,189.73,2024-05-17 17:53:17.405227750+00:00,100065.26
AAPL,1,sell,189.75,2024-05-17 17:53:18.920744515+00:00,100065.27
AAPL,1,sell,189.75,2024-05-17 17:54:17.916080496+00:00,100056.83
AAPL,1,sell,189.75,2024-05-17 17:54:18.524670654+00:00,100056.83
AAPL,1,sell,189.76,2024-05-17 17:55:17.744423350+00:00,100040.66
AAPL,1,sell,189.78,2024-05-17 17:55:18.879031922+00:00,100040.64
AAPL,1,sell,189.8,2024-05-17 17:56:17.592219324+00:00,100030.75
AAPL,1,sell,189.8,2024-05-17 17:56:18.874545045+00:00,100033.22
AAPL,1,sell,189.8,2024-05-17 17:57:17.615876205+00:00,100033.22
AAPL,1,sell,189.81,2024-05-17 17:57:18.297243108+00:00,100030.73
AAPL,1,sell,189.8,2024-05-17 17:58:18.198306637+00:00,100040.7
AAPL,1,sell,189.78,2024-05-17 17:58:18.901932168+00:00,100040.69
AAPL,1,sell,189.82,2024-05-17 17:59:17.942242357+00:00,100025.58
AAPL,1,sell,189.82,2024-05-17 17:59:18.760305421+00:00,100025.58
AAPL,1,sell,189.74,2024-05-17 18:00:18.304218575+00:00,100061.72
AAPL,1,sell,189.75,2024-05-17 18:00:18.849952167+00:00,100058.14
AAPL,1,sell,189.71,2024-05-17 18:01:17.720412098+00:00,100075.92
AAPL,1,sell,189.7,2024-05-17 18:01:18.619128616+00:00,100080.96
AAPL,1,sell,189.75,2024-05-17 18:02:18.122789232+00:00,100060.71
AAPL,1,sell,189.75,2024-05-17 18:02:18.757972238+00:00,100060.71
AAPL,1,sell,189.74,2024-05-17 18:03:17.561193150+00:00,100060.7
AAPL,1,sell,189.75,2024-05-17 18:03:18.709771710+00:00,100060.7
AAPL,1,sell,189.71,2024-05-17 18:04:18.034718910+00:00,100078.55
AAPL,1,sell,189.71,2024-05-17 18:04:18.493976918+00:00,100078.54
AAPL,1,sell,189.7,2024-05-17 18:05:17.952681588+00:00,100081.09
AAPL,1,sell,189.7,2024-05-17 18:05:18.378038519+00:00,100081.07
AAPL,1,sell,189.74,2024-05-17 18:06:18.199868264+00:00,100065.65
AAPL,1,sell,189.73,2024-05-17 18:06:18.670294162+00:00,100065.64
AAPL,1,sell,189.77,2024-05-17 18:07:17.795794304+00:00,100047.58
AAPL,1,sell,189.78,2024-05-17 18:07:18.663276874+00:00,100044.99
AAPL,1,sell,189.79,2024-05-17 18:08:18.284621921+00:00,100032.03
AAPL,1,sell,189.79,2024-05-17 18:08:18.938557996+00:00,100032.01
AAPL,1,sell,189.76,2024-05-17 18:09:17.799884976+00:00,100050.24
AAPL,1,sell,189.76,2024-05-17 18:09:18.418638273+00:00,100050.23
AAPL,1,sell,189.71,2024-05-17 18:10:17.747273170+00:00,100076.27
AAPL,1,sell,189.71,2024-05-17 18:10:18.402926885+00:00,100076.26
AAPL,1,sell,189.7,2024-05-17 18:11:18.083207728+00:00,100086.48
AAPL,1,sell,189.7,2024-05-17 18:11:18.685738716+00:00,100086.48
AAPL,1,sell,189.67,2024-05-17 18:12:18.003087414+00:00,100099.88
AAPL,1,sell,189.67,2024-05-17 18:12:18.529012248+00:00,100097.23
AAPL,1,sell,189.55,2024-05-17 18:13:17.556105856+00:00,100165.87
AAPL,1,sell,189.55,2024-05-17 18:13:18.460218443+00:00,100161.1
AAPL,1,sell,189.58,2024-05-17 18:14:17.650922390+00:00,100147.32
AAPL,1,sell,189.58,2024-05-17 18:14:18.682963318+00:00,100147.31
AAPL,1,sell,189.53,2024-05-17 18:15:18.041866773+00:00,100176.57
AAPL,1,sell,189.52,2024-05-17 18:15:18.928003882+00:00,100179.22
AAPL,1,sell,189.51,2024-05-17 18:16:17.312238015+00:00,100184.56
AAPL,1,sell,189.51,2024-05-17 18:16:18.601661675+00:00,100181.87
AAPL,1,sell,189.61,2024-05-17 18:17:17.512580042+00:00,100130.95
AAPL,1,sell,189.62,2024-05-17 18:17:18.712718029+00:00,100125.57
AAPL,1,sell,189.62,2024-05-17 18:18:17.895080346+00:00,100122.87
AAPL,1,sell,189.63,2024-05-17 18:18:18.745505287+00:00,100122.86
AAPL,1,sell,189.58,2024-05-17 18:19:17.810888823+00:00,100147.16
AAPL,1,sell,189.58,2024-05-17 18:19:18.407244341+00:00,100149.81
AAPL,1,sell,189.62,2024-05-17 18:20:17.514338214+00:00,100126.93
AAPL,1,sell,189.6,2024-05-17 18:20:18.502481856+00:00,100133.6
AAPL,1,sell,189.55,2024-05-17 18:21:17.630799936+00:00,100166.24
AAPL,1,sell,189.55,2024-05-17 18:21:18.342390447+00:00,100166.24
AAPL,1,sell,189.53,2024-05-17 18:22:18.229856575+00:00,100177.15
AAPL,1,sell,189.53,2024-05-17 18:22:18.678009924+00:00,100177.15
AAPL,1,sell,189.42,2024-05-17 18:23:18.122628511+00:00,100237.43
AAPL,1,sell,189.43,2024-05-17 18:23:18.852806640+00:00,100237.44
AAPL,1,sell,189.48,2024-05-17 18:24:17.992966581+00:00,100198.93
AAPL,1,sell,189.47,2024-05-17 18:24:19.170334540+00:00,100204.42
AAPL,1,sell,189.66,2024-05-17 18:25:17.650373988+00:00,100094.0
AAPL,1,sell,189.67,2024-05-17 18:25:18.455293992+00:00,100096.75
AAPL,1,sell,189.69,2024-05-17 18:26:23.229088255+00:00,100082.89
AAPL,1,sell,189.73,2024-05-17 18:26:47.876441512+00:00,100063.46
AAPL,1,sell,189.69,2024-05-17 18:27:18.113599072+00:00,100082.91
AAPL,1,sell,189.69,2024-05-17 18:27:19.145733410+00:00,100085.69
AAPL,1,sell,189.73,2024-05-17 18:28:17.734376771+00:00,100060.57
AAPL,1,sell,189.73,2024-05-17 18:28:18.514627487+00:00,100066.15
AAPL,1,sell,189.69,2024-05-17 18:29:18.328298112+00:00,100082.93
AAPL,1,sell,189.69,2024-05-17 18:29:18.582976894+00:00,100082.93
AAPL,1,sell,189.67,2024-05-17 18:30:17.548701919+00:00,100094.16
AAPL,1,sell,189.67,2024-05-17 18:30:18.122233619+00:00,100094.15
AAPL,1,sell,189.69,2024-05-17 18:31:17.621253067+00:00,100085.69
AAPL,1,sell,189.69,2024-05-17 18:31:18.702915182+00:00,100085.68
AAPL,1,sell,189.67,2024-05-17 18:32:18.074405988+00:00,100099.82
AAPL,1,sell,189.67,2024-05-17 18:32:18.448095562+00:00,100099.82
AAPL,1,sell,189.68,2024-05-17 18:33:17.596359333+00:00,100091.3
AAPL,1,sell,189.67,2024-05-17 18:33:18.968546649+00:00,100094.13
AAPL,1,sell,189.65,2024-05-17 18:34:18.126703539+00:00,100108.38
AAPL,1,sell,189.65,2024-05-17 18:34:18.521248672+00:00,100108.37
AAPL,1,sell,189.68,2024-05-17 18:35:17.677147773+00:00,100091.2
AAPL,1,sell,189.68,2024-05-17 18:35:18.820513954+00:00,100091.19
AAPL,1,sell,189.66,2024-05-17 18:36:17.934719407+00:00,100099.79
AAPL,1,sell,189.66,2024-05-17 18:36:18.754119230+00:00,100099.78
AAPL,1,sell,189.71,2024-05-17 18:37:17.836762566+00:00,100073.86
AAPL,1,sell,189.71,2024-05-17 18:37:18.391877638+00:00,100073.85
AAPL,1,sell,189.71,2024-05-17 18:38:17.860691277+00:00,100074.95
AAPL,1,sell,189.71,2024-05-17 18:38:18.364607752+00:00,100073.83
AAPL,1,sell,189.71,2024-05-17 18:39:18.329407507+00:00,100070.91
AAPL,1,sell,189.71,2024-05-17 18:39:18.716436730+00:00,100073.82
AAPL,1,sell,189.72,2024-05-17 18:40:18.115912074+00:00,100065.08
AAPL,1,sell,189.72,2024-05-17 18:40:18.705884234+00:00,100065.07
AAPL,1,sell,189.71,2024-05-17 18:41:18.572476595+00:00,100076.69
AAPL,1,sell,189.71,2024-05-17 18:41:18.002924515+00:00,100059.17
AAPL,1,sell,189.73,2024-05-17 18:42:17.368846735+00:00,100059.15
AAPL,1,sell,189.73,2024-05-17 18:42:18.962163004+00:00,100059.14
AAPL,1,sell,189.71,2024-05-17 18:43:18.001765734+00:00,100070.89
AAPL,1,sell,189.71,2024-05-17 18:43:18.322881552+00:00,100079.73
AAPL,1,sell,189.72,2024-05-17 18:44:17.733721310+00:00,100066.03
AAPL,1,sell,189.72,2024-05-17 18:44:18.410755643+00:00,100066.03
AAPL,1,sell,189.76,2024-05-17 18:45:17.792103223+00:00,100041.26
AAPL,1,sell,189.76,2024-05-17 18:45:18.469358066+00:00,100036.08
AAPL,1,sell,189.78,2024-05-17 18:46:17.908222482+00:00,100032.34
AAPL,1,sell,189.78,2024-05-17 18:46:18.735106125+00:00,100032.33
AAPL,1,sell,189.78,2024-05-17 18:47:17.501456517+00:00,100029.34
AAPL,1,sell,189.78,2024-05-17 18:47:18.884981262+00:00,100032.32
AAPL,1,sell,189.8,2024-05-17 18:48:18.206710166+00:00,100017.36
AAPL,1,sell,189.8,2024-05-17 18:48:18.831303113+00:00,100020.34
AAPL,1,sell,189.8,2024-05-17 18:49:18.004589818+00:00,100017.33
AAPL,1,sell,189.8,2024-05-17 18:49:18.519470512+00:00,100022.32
AAPL,1,sell,189.88,2024-05-17 18:50:17.481246111+00:00,99969.15
AAPL,1,sell,189.89,2024-05-17 18:50:18.830811088+00:00,99969.15
AAPL,1,sell,189.87,2024-05-17 18:51:18.209850098+00:00,99978.21
AAPL,1,sell,189.87,2024-05-17 18:51:18.608350540+00:00,99975.89
AAPL,1,sell,189.87,2024-05-17 18:52:17.606473007+00:00,99981.22
AAPL,1,sell,189.87,2024-05-17 18:52:18.493027786+00:00,99981.22
AAPL,1,sell,189.9,2024-05-17 18:53:17.713529036+00:00,99956.89
AAPL,1,sell,189.9,2024-05-17 18:53:18.139343807+00:00,99956.88
AAPL,1,sell,189.93,2024-05-17 18:54:17.689554425+00:00,99941.63
AAPL,1,sell,189.93,2024-05-17 18:54:18.345086790+00:00,99941.62
AAPL,1,sell,189.96,2024-05-17 18:55:17.678168623+00:00,99923.25
AAPL,1,sell,189.96,2024-05-17 18:55:18.259439103+00:00,99923.24
AAPL,1,sell,189.95,2024-05-17 18:56:17.876751956+00:00,99929.38
AAPL,1,sell,189.95,2024-05-17 18:56:18.639648363+00:00,99926.29
AAPL,1,sell,189.98,2024-05-17 18:57:17.502480579+00:00,99910.89
AAPL,1,sell,189.98,2024-05-17 18:57:18.130644866+00:00,99910.88
AAPL,1,sell,189.99,2024-05-17 18:58:17.504490496+00:00,99910.88
AAPL,1,sell,189.99,2024-05-17 18:58:18.312115060+00:00,99904.68
AAPL,1,sell,189.97,2024-05-17 18:59:17.908256348+00:00,99917.07
AAPL,1,sell,189.97,2024-05-17 18:59:18.673649335+00:00,99917.25
AAPL,1,sell,189.96,2024-05-17 19:00:17.766504261+00:00,99923.28
AAPL,1,sell,189.96,2024-05-17 19:00:18.217228400+00:00,99923.27
AAPL,1,sell,189.96,2024-05-17 19:01:18.354239413+00:00,99923.88
AAPL,1,sell,189.96,2024-05-17 19:01:18.684504950+00:00,99923.88
AAPL,1,sell,189.91,2024-05-17 19:02:17.957772382+00:00,99951.41
AAPL,1,sell,189.91,2024-05-17 19:02:18.577117379+00:00,99951.4
AAPL,1,sell,189.98,2024-05-17 19:03:17.608149838+00:00,99909.51
AAPL,1,sell,189.98,2024-05-17 19:03:18.982056033+00:00,99909.5
AAPL,1,sell,189.94,2024-05-17 19:04:17.855049974+00:00,99935.77
AAPL,1,sell,189.94,2024-05-17 19:04:18.271819795+00:00,99936.77
AAPL,1,sell,189.97,2024-05-17 19:05:18.114556789+00:00,99913.62
AAPL,1,sell,189.97,2024-05-17 19:05:18.924225353+00:00,99913.61
AAPL,1,sell,189.97,2024-05-17 19:06:17.719486259+00:00,99913.6
AAPL,1,sell,189.97,2024-05-17 19:06:18.545874432+00:00,99914.42
AAPL,1,sell,190.01,2024-05-17 19:07:18.021060201+00:00,99891.33
AAPL,1,sell,190.01,2024-05-17 19:07:18.637692828+00:00,99891.32
AAPL,1,sell,190.01,2024-05-17 19:08:17.879153904+00:00,99894.5
AAPL,1,sell,190.01,2024-05-17 19:08:18.265372458+00:00,99888.16
AAPL,1,sell,190.01,2024-05-17 19:09:18.093222313+00:00,99891.3
AAPL,1,sell,190.01,2024-05-17 19:09:18.512075334+00:00,99891.29
AAPL,1,sell,189.99,2024-05-17 19:10:17.694551463+00:00,99902.45
AAPL,1,sell,189.99,2024-05-17 19:10:18.237227655+00:00,99902.45
AAPL,1,sell,190.02,2024-05-17 19:11:17.470390380+00:00,99881.57
AAPL,1,sell,190.03,2024-05-17 19:11:18.304115203+00:00,99881.56
AAPL,1,sell,190.05,2024-05-17 19:12:17.880709495+00:00,99868.64
AAPL,1,sell,190.05,2024-05-17 19:12:18.663279081+00:00,99868.64
AAPL,1,sell,190.06,2024-05-17 19:13:17.472286275+00:00,99855.67
AAPL,1,sell,190.06,2024-05-17 19:13:18.919611755+00:00,99856.57
AAPL,1,sell,190.01,2024-05-17 19:14:17.737753899+00:00,99888.15
AAPL,1,sell,190.02,2024-05-17 19:14:18.484688388+00:00,99888.14
AAPL,1,sell,190.0,2024-05-17 19:15:17.552664164+00:00,99891.39
AAPL,1,sell,190.0,2024-05-17 19:15:18.246433716+00:00,99897.91
AAPL,1,sell,190.02,2024-05-17 19:16:17.517494043+00:00,99881.55
AAPL,1,sell,190.03,2024-05-17 19:16:18.642859506+00:00,99878.27
AAPL,1,sell,189.99,2024-05-17 19:17:17.241917018+00:00,99905.1
AAPL,1,sell,190.0,2024-05-17 19:17:18.667231560+00:00,99897.93
AAPL,1,sell,190.0,2024-05-17 19:18:17.855899613+00:00,99899.83
AAPL,1,sell,190.0,2024-05-17 19:18:18.566106554+00:00,99901.21
AAPL,1,sell,189.96,2024-05-17 19:19:18.073720554+00:00,99924.7
AAPL,1,sell,189.96,2024-05-17 19:19:18.361355824+00:00,99924.7
AAPL,1,sell,190.0,2024-05-17 19:20:17.511428389+00:00,99894.5
AAPL,1,sell,190.0,2024-05-17 19:20:18.684182208+00:00,99894.49
AAPL,1,sell,190.03,2024-05-17 19:21:17.800696924+00:00,99874.55
AAPL,1,sell,190.03,2024-05-17 19:21:18.657416156+00:00,99877.67
AAPL,1,sell,189.98,2024-05-17 19:22:18.224222811+00:00,99911.17
AAPL,1,sell,189.98,2024-05-17 19:22:18.595618915+00:00,99911.16
